,artist,dateposted,description,itemid,itunes_link,loved_count,p_id,posted_count,postid,posturl,pub_audio_unavail,siteid,sitename,thumb_url,thumb_url_large,thumb_url_medium,time,title,ts_loved_me
204,Diet Cig,1488460866,"At this point I’ve declared my love for Diet Cig about a million different times, so I think I’ll just skip that part this time around. Below is their new single! Also, here’s a fun fact – I’ve heard their upcoming album, Swear I’m Good At This (due April",2m3qh,http://hypem.com/go/itunes_search/Diet%20Cig,140,,20,3103817,http://sideonetrackone.com/2017/03/diet-cig-3/,,1968,Side One Track One,http://static.hypem.net/solid_color/thumbs_new/49/3103817.jpg,https://static.hypem.com/items_images/f1/2m3qh_640.jpg,https://static.hypem.com/solid_color/items_images/f1/2m3qh_120.jpg,163,Barf Day,1488837213
205,Boys Noize,1487769703,"Met The xx, Mumford & Sons, Bastille en Editors heeft Pukkelpop gisteren zijn grote kleppers de wijde wereld ingestuurd. Nu de eerste lading acts van het Kiewitse festival bij iedereen bezonken is, komt Fuzz met een analyse op maat van de electronicaliefh",2fner,http://hypem.com/go/itunes_search/Boys%20Noize,364,,5,3098372,https://fuzz-mag.be/feature/eerste-lading-pukkelpopnamen-onder-de-loep,,17596,Fuzz Magazine,http://static.hypem.net/solid_color/thumbs_new/4/3098372.jpg,https://static.hypem.com/items_images/d8/2fner_640.jpg,https://static.hypem.com/solid_color/items_images/d8/2fner_120.jpg,286,Overthrow,1487867321
206,Delicate Steve,1499804489,All photos by Anthony Bauer Delicate Steve has been everywhere this year and we aren’t complaining one bit. We caught his solo show earlier in the year around the time his wonderful new album This Is Steve was released via Anti Records and were ecstatic w,2kdjj,http://hypem.com/go/itunes_search/Delicate%20Steve,31,,4,3182779,http://www.weallwantsomeone.org/2017/07/11/delicate-steve-at-brooklyn-bowl-july-6-2017/,,6764,We All Want Someone To Shout For,http://static.hypem.net/solid_color/thumbs_new/bb/3182779.jpg,https://static.hypem.com/items_images/52/2kdjj_640.jpg,https://static.hypem.com/solid_color/items_images/52/2kdjj_120.jpg,123,Cartoon Rock,1487342070
207,VICEROY,1487176536,"Do you guys even know about a Viceroy party? Every time I head to see him play, weather it's my show or not, I spend the day prepping for what I am about to put my body through! The sultan of summer knows how to have a good time better than anyone I know ",2ktqy,http://hypem.com/go/itunes_search/VICEROY,949,,3,3094160,http://beautifulbuzzz.com/home/2017/2/14/viceroy-,,18169,Beautiful Buzzz,http://static.hypem.net/solid_color/thumbs_new/90/3094160.jpg,https://static.hypem.com/items_images/fe/2ktqy_640.jpg,https://static.hypem.com/solid_color/items_images/fe/2ktqy_120.jpg,269,Marinate feat. Wilki,1487002229
208,DJ Shadow,1461073331,"DJ Shadow is rad. Run The Jewels are rad. So, naturally, they made a song together that is double rad. That’s pretty much all there is to say. Well, that, and I hope that Shadow’s upcoming LP is a good one. Enjoy. :DJ Shadow – Nobody Speak (Featuring Run ",2g9f2,http://hypem.com/go/itunes_search/DJ%20Shadow,13159,,47,2917337,http://sideonetrackone.com/2016/04/dj-shadow/,,1968,Side One Track One,http://static.hypem.net/solid_color/thumbs_new/d9/2917337.jpg,https://static.hypem.com/items_images/e2/2g9f2_640.jpg,https://static.hypem.com/solid_color/items_images/e2/2g9f2_120.jpg,196,Nobody Speak feat. Run The Jewels,1487002183
209,Mac DeMarco,1486386852,"Over the weekend I realized something about Mac DeMarco, and it’s that while I like him, I don’t ever actively listen to him. The singles come along, I dig them, I post them, and then that’s about it. I don’t in turn spend much time with his albums, nor d",2kqvb,http://hypem.com/go/itunes_search/Mac%20DeMarco,574,,27,3087726,http://sideonetrackone.com/2017/02/mac-demarco/,,1968,Side One Track One,http://static.hypem.net/solid_color/thumbs_new/6e/3087726.jpg,https://static.hypem.com/items_images/6b/2kqvb_640.jpg,https://static.hypem.com/solid_color/items_images/6b/2kqvb_120.jpg,151,This Old Dog,1485901456
210,Mac DeMarco,1490877735,"photo by Coley Brown Every Monday through Friday, we deliver a different song as part of our Song of the day podcast subscription. This podcast features exclusive KEXP in-studio performances, unreleased songs, and recordings from independent artists that ",2kqvs,http://hypem.com/go/itunes_search/Mac%20DeMarco,730,,16,3121779,http://blog.kexp.org/2017/03/30/song-of-the-day-mac-demarco-my-old-man/,,1364,KEXP Blog,http://static.hypem.net/solid_color/thumbs_new/42/3118914.jpg,https://static.hypem.com/items_images/79/2kqvs_640.jpg,https://static.hypem.com/solid_color/items_images/79/2kqvs_120.jpg,222,My Old Man,1485901447
211,Mighty Mouse,1274154331,"Not that interesting of a fact, but, Mighty Mouse and Aeroplane are managed by the same guy and he also looks after Villa. Not bad… not bad at all.
 Dark Side Of The Cheese by Mighty Mouse [Mediafire Mirror]
No tracklisting. Sorry.  
 Aeroplane “Chart",yfkd,http://hypem.com/go/itunes_search/Mighty%20Mouse,102,,4,1161574,http://toomanysebastians.net/2010/05/18/mighty-mouse-vs-aeroplane/,True,5798,Too Many Sebastians,http://static.hypem.net/solid_color/thumbs_new/66/1161574.jpg,http://static.hypem.net/thumbs_new/56/1166422_320.jpg,http://static.hypem.net/solid_color/thumbs_new/66/1161574_120.jpg,521,Song For Ellen,1485014504
212,Midnight Magic,1344353350,"NYC’s label Let’s Play House – run by Jacques Renault, Nik Mercer and James Friedman – latest offering is a brilliant EP with four brand new tracks from Dead Rose Music Company, Pixelife, Bicep and Brooklyn’s disco collective Midnight Magic. After releasi",1nzyn,http://hypem.com/go/itunes_search/Midnight%20Magic,55,,2,1892731,http://www.lagasta.com/dead-rose-music-company-your-kisses/,,11871,Last Gas Station,http://static.hypem.net/solid_color/thumbs_new/7b/1892731.jpg,https://static.hypem.com/items_images/d5/1nzyn_640.jpg,https://static.hypem.com/solid_color/items_images/d5/1nzyn_120.jpg,254,Same Way I Feel,1484962620
213,Aeroplane,1289987026,"I like new thoughts and Aeroplanes new single is certainly not your conventional point of view on lies. I’m all about putting on a show and adding theatrics to anything I do so I get what they mean. However, some people aren’t so open to looseÂ inte",169es,http://hypem.com/go/itunes_search/Aeroplane,763,,12,1329269,http://www.etmusiquepourtous.com/2010/11/17/aeroplane-witout-lies-black-van-remix/,,10096,Et Musique Pour Tous,http://static.hypem.net/solid_color/thumbs_new/75/1329269.jpg,https://static.hypem.com/items_images/d9/169es_640.jpg,https://static.hypem.com/solid_color/items_images/d9/169es_120.jpg,363,Without Lies (Black Van Remix),1484962592
214,SOFI TUKKER,1484694032,"Fresh off being announced for both Coachella and Panorama, Sofi Tukker dropped a new single called “Johny.” Although the synthpop duo is from New...",2kjhh,http://hypem.com/go/itunes_search/SOFI%20TUKKER,3213,,25,3075608,http://survivingthegoldenage.com/sofi-tukker-johny/,,1056,surviving the golden age,http://static.hypem.net/solid_color/thumbs_new/18/3075608.jpg,https://static.hypem.com/items_images/31/2kjhh_640.jpg,https://static.hypem.com/solid_color/items_images/31/2kjhh_120.jpg,185,Johny,1484959743
215,Hater,1513014552,"In questi giorni, con il 2017 oramai agli sgoccioli, ho visto un sacco di amici postare su facebook e twitter quei riepiloghi degli ascolti musicali dell'anno erogati in automatico da Spotify. Un anno di dischi e canzoni può stare tutto dentro uno scontri",2kjyc,http://hypem.com/go/itunes_search/Hater,117,,23,3272637,http://polaroid.blogspot.com/2017/12/la-classifica-dei-dischi-dellanno-2017.html,,1175,polaroid,http://static.hypem.net/solid_color/thumbs_new/38/3131192.jpg,https://static.hypem.com/items_images/cc/2kjyc_640.jpg,https://static.hypem.com/solid_color/items_images/cc/2kjyc_120.jpg,202,Had It All,1484922151
216,Temples,1487263820,"Line-up Announced for KCRW Showcases at SXSW Wednesday, March 15 Temples, Real Estate, and The Japanese House Radio Day Stage 3:00 pm – 6:00 pm SOHN, Cherry Glazerr, Middle Kids, Mondo Cozmo, Aquilo, and Gabriel Garzón-Montano Elysium 8:00 pm -2:00 am Tem",2kg2d,http://hypem.com/go/itunes_search/Temples,379,,20,3095005,http://blogs.kcrw.com/music/2017/02/kcrws-2017-sxsw-showcases-announced/,True,14662,KCRW Music Blog,http://static.hypem.net/solid_color/thumbs_new/dd/3095005.jpg,https://static.hypem.com/items_images/4d/2kg2d_640.jpg,https://static.hypem.com/solid_color/items_images/4d/2kg2d_120.jpg,247,Strange Or Be Forgotten,1484625399
217,The Rolling Stones,1484567345,"THE GREATEST OF ALL TUNES (G.O.A.T.) is a salute to the greatest songs of all time, one song per artist. Want more? Go to the G.O.A.T. Page for all theGOATs so far! I’m posting my 40 favorite Rolling Stones songs, complete with covers, all under the tag “",10p3m,http://hypem.com/go/itunes_search/The%20Rolling%20Stones,200,,5,3074449,http://berkeleyplaceblog.com/2017/01/16/top-40-rolling-stones-songs-time-complete-covers-35-31/,,2829,Berkeley Place,http://static.hypem.net/solid_color/thumbs_new/91/3074449.jpg,http://static.hypem.net/thumbs_new/91/3074449_500.jpg,https://static.hypem.com/solid_color/items_images/74/10p3m_120.jpg,287,Waiting on a friend (Cosmo Black Flyin' Remix),1484625067
218,Sundara Karma,1484770449,"Sundara Karma’s “Happy Family”, off their latest album Youth is Only Ever Fun in Retrospect, is a glimpse into the meaning behind the album name. At the outset, ‘Happy Family’ could be interpreted as bleak. The song that voices our weakest, must vulnerabl",2k8kf,http://hypem.com/go/itunes_search/Sundara%20Karma,1584,,12,3076284,http://www.thewildhoneypie.com/sundara-karmas-happy-family-reveals-our-potential-to-adapt-stream/,True,13349,The Wild Honey Pie,http://static.hypem.net/solid_color/thumbs_new/bc/3076284.jpg,https://static.hypem.com/items_images/6f/2k8kf_640.jpg,https://static.hypem.com/solid_color/items_images/6f/2k8kf_120.jpg,363,Happy Family,1484590618
219,Pet Shop Boys,1484016981,"#50 to #41 /// #40 to #31 /// #30 to #21 /// #20 to #11 /// #10 to #1 50. Family Atlantica – Cosmic Unity The follow-up to London-based Family Altantica’s 2013 eponymous debut, Cosmic Unity traverses through a variety of genres – specifically, “psychedeli",2kfvd,http://hypem.com/go/itunes_search/Pet%20Shop%20Boys,3,,1,3070870,http://www.obscuresound.com/2017/01/best-albums-2016-50-41/,,559,Obscure Sound,http://static.hypem.net/solid_color/thumbs_new/96/3070870.jpg,https://static.hypem.com/items_images/6d/2kfvd_640.jpg,https://static.hypem.com/solid_color/items_images/6d/2kfvd_120.jpg,263,Twenty-something,1484237949
220,The Divine Comedy,1484094492,"#50 to #41 /// #40 to #31 /// #30 to #21 /// #20 to #11 /// #10 to #1 40. Wild Nothing – Life of Pause Life of Pause didn’t resonate with me nearly as much as 2012’s Nocturne, which was a top three release for me that year. The addition of live drums gave",2kgah,http://hypem.com/go/itunes_search/The%20Divine%20Comedy,8,,1,3071625,http://www.obscuresound.com/2017/01/best-albums-of-2016-40-to-31/,,559,Obscure Sound,http://static.hypem.net/solid_color/thumbs_new/89/3071625.jpg,https://static.hypem.com/items_images/51/2kgah_640.jpg,https://static.hypem.com/solid_color/items_images/51/2kgah_120.jpg,285,Napoleon Complex,1484234843
221,Mighty Mouse,1485279753,"Mighty Mouse is flying high with this refreshing re-work of Steely Dan‘s classic “Time Out Of Mind.” As legendary as they are, I still...",2kgq4,http://hypem.com/go/itunes_search/Mighty%20Mouse,122,,2,3079795,http://survivingthegoldenage.com/steely-dan-time-out-of-mind-mighty-mouse-edit/,,1056,surviving the golden age,http://static.hypem.net/solid_color/thumbs_new/73/3079795.jpg,https://static.hypem.com/items_images/e4/2kgq4_500.jpg,https://static.hypem.com/solid_color/items_images/e4/2kgq4_120.jpg,361,Time Out Of Mind (Mighty Mouse Edit),1484231846
222,Hermitude,1375295454,"We’ve come a long long way together, through the hard times and the good. I have celebrate you baby, I have to praise you like I should….” Reading Stephs feature on Ruckus Rhythms nearly brought a tear in my eye man. I’m so proud of everyone that helps ma",1mp37,http://hypem.com/go/itunes_search/Hermitude,19230,,20,2257895,http://www.etmusiquepourtous.com/2013/07/31/steph-lund-ruckus-rhythms-interview/,,10096,Et Musique Pour Tous,http://static.hypem.net/solid_color/thumbs_new/e7/2257895.jpg,http://static.hypem.net/thumbs_new/c/3068172_640.jpg,https://static.hypem.com/solid_color/items_images/67/1mp37_120.jpg,268,HyperParadise (Flume Remix),1483710319
223,Elohim,1491503305,"Surveying the growing catalog of L.A. singer-songwriter-producer Elohim can be like watching a time-lapse photograph of a heartland landscape — bright and bombastic, autumnal and contemplative, icy and foreboding. Since releasing her singles-laden EP last",2jffh,http://hypem.com/go/itunes_search/Elohim,2353,,7,3126732,http://buzzbands.la/2017/04/06/stream-elohim-skinny-legs/,,12655,Buzzbands.LA,http://static.hypem.net/solid_color/thumbs_new/cc/3126732.jpg,https://static.hypem.com/items_images/f1/2jffh_640.jpg,https://static.hypem.com/solid_color/items_images/f1/2jffh_120.jpg,204,Hallucinating (Mariachi Version),1483709518
224,Elohim,1494961234,Feeling like a nervous wreck? Chill out with some Elohim.,2j540,http://hypem.com/go/itunes_search/Elohim,3988,,21,3151067,http://www.theowlmag.com/discovery/hear-this-elohim/,,13834,The Owl Mag,http://static.hypem.net/solid_color/thumbs_new/db/3151067.jpg,https://static.hypem.com/items_images/80/2j540_640.jpg,https://static.hypem.com/solid_color/items_images/80/2j540_120.jpg,218,Hallucinating,1483709468
225,Du Tonc,1498036877,"Disco Not Disco. El miércoles por la mañana es un buen día. Estamos a medio camino de la semana y el cuerpo empieza a despertarse, y qué mejor que unos temas con ese toque que tanto nos gusta para levantarnos? Allá vamos! Empezamos con Mickael y Grégoire ",2jd6g,http://hypem.com/go/itunes_search/Du%20Tonc,429,,7,3171647,https://explicitmagazine.net/recomendados-nu-disco-house,,23771,Explicit Mag,http://static.hypem.net/solid_color/thumbs_new/3f/3171647.jpg,https://static.hypem.com/items_images/d0/2jd6g_640.jpg,https://static.hypem.com/solid_color/items_images/d0/2jd6g_120.jpg,405,Slow Down (Mighty Mouse Remix),1483708978
226,Flume,1490885782,"A los ya anunciados Slowdive y The Radio Dept., hoy se nos suma el productor noruego Hans-Peter Lindstrøm a la primera versión de Fauna Otoño 2017. Con este anuncio ya nos podemos hacer la idea que mas que escuchar buena música, también podremos bailar bu",2ketk,http://hypem.com/go/itunes_search/Flume,4008,,11,3121941,http://www.nnm.cl/2017/03/lindstrom-live-nuevo-confirmado-fauna-otono-2017/,,10404,NNM,http://static.hypem.net/solid_color/thumbs_new/15/3121941.jpg,http://static.hypem.net/thumbs_new/15/3121941_640.jpg,https://static.hypem.com/solid_color/items_images/53/2ketk_120.jpg,626,Tiny Cities feat. Beck (Lindstrøm & Prins Thomas Remix),1483707827
227,disco_bazz (Officiel),1483616950,〈Maltine Records〉より、DJ／プロデューサーのBazzがEPを2枚同時にリリースしました！ B […],2kej4,http://hypem.com/go/itunes_search/disco_bazz%20(Officiel),20,,3,3068799,http://spincoaster.com/bazz-pudding-ep,,22114,Spincoaster,http://static.hypem.net/solid_color/thumbs_new/7f/3068799.jpg,https://static.hypem.com/items_images/44/2kej4_640.jpg,https://static.hypem.com/solid_color/items_images/44/2kej4_120.jpg,697,Sun Of A Gun (Original Mix),1483649870
228,Kool Keith,1483633684,"What if superheroes walked among us? This question, the basis of every other graphic knockoff since Watchmen definitively answered it in 1986-87, has over the past few years made its way to every other comic book adaptation for the big and small screens, ",2kepg,http://hypem.com/go/itunes_search/Kool%20Keith,34,,1,3068947,http://www.tinymixtapes.com/chocolate-grinder/premiere-kool-keith-super-hero-ft-mf-doom-lorange-remix,,5894,Tiny Mix Tapes,http://static.hypem.net/solid_color/thumbs_new/13/3068947.jpg,https://static.hypem.com/items_images/d0/2kepg_640.jpg,https://static.hypem.com/solid_color/items_images/d0/2kepg_120.jpg,269,Super Hero (feat. MF DOOM) (L'Orange Remix),1483649451
